age,c_charge_degree,race,age_cat,score_text,sex,priors_count,days_b_screening_arrest,decile_score,juv_fel_count,juv_misd_count,juv_other_count,c_days_from_compas,length_of_stay,two_year_recid
23,M,African-American,25 - 45,Medium,Female,0,-1,3,0,0,0,-0.3701546735856862,18,1
49,F,Caucasian,Greater than 45,Low,Female,4,0,3,0,0,0,1298.437256657266,27,1
48,F,Caucasian,Greater than 45,Low,Male,5,-3,3,0,0,0,1.443925084033952,27,1
49,M,African-American,Greater than 45,Low,Male,0,0,3,0,0,0,1.1924691778124854,20,0
29,F,Caucasian,25 - 45,High,Male,11,-1,10,0,3,3,0.188358676527669,28,1
33,F,Caucasian,25 - 45,High,Male,14,-1,10,0,0,0,2.671596309289256,75,1
29,F,African-American,25 - 45,Medium,Female,4,0,5,0,1,0,1158.3763768320296,38,1
20,F,Caucasian,25 - 45,High,Male,5,-1,9,0,0,0,-1.1811608778434468,61,1
31,F,Caucasian,25 - 45,High,Male,15,-1,9,0,0,0,-1.618264633528857,28,0
34,M,African-American,Less than 25,High,Male,1,0,10,0,0,0,-1.4102738526267071,33,0
37,F,Caucasian,Less than 25,Low,Male,0,-1,3,0,0,0,0.2769850332086346,5,1
30,F,Caucasian,25 - 45,High,Male,18,-1,9,0,0,0,-1.794720652861834,20,1
28,F,Caucasian,25 - 45,High,Male,0,-1,8,0,0,0,2.584907367633247,20,1
34,F,Caucasian,25 - 45,High,Male,11,-1,8,0,0,3,-2.273099203883933,39,1
54,F,Caucasian,Greater than 45,Medium,Male,6,0,5,0,0,0,0.94390948990928,4645,1
28,F,Caucasian,25 - 45,High,Male,0,-1,10,0,0,0,-0.4470563407311767,2856,1
26,F,African-American,25 - 45,High,Male,0,-1,5,0,0,0,0.5653172063648804,-1,0
32,M,Caucasian,25 - 45,High,Male,1,0,10,1,0,0,967.3875652171832,54,0
52,F,Caucasian,Greater than 45,Low,Male,5,0,1,0,0,0,2.17946927257867,29,0
23,F,Caucasian,Less than 25,Medium,Male,0,-1,5,0,0,0,0.899919543079092,-9,1
51,M,Caucasian,Greater than 45,Low,Male,0,-3,3,0,0,0,1.079613663484981,16,0
29,F,Caucasian,25 - 45,High,Male,0,-1,10,0,0,0,-1.7442408558037312,1765,1
23,F,African-American,Less than 25,Low,Male,0,0,3,0,0,0,-0.4386645060355563,26,1
56,F,Caucasian,Greater than 45,Low,Male,3,0,3,0,0,0,0.9172144880044648,49,1
30,F,Caucasian,25 - 45,High,Male,0,-1,10,0,0,0,-0.3152704600503566,44,1
56,F,Caucasian,Greater than 45,Low,Female,0,-1,1,0,0,0,2.174106903686075,29,0
26,F,Caucasian,25 - 45,High,Male,0,-1,8,0,0,0,-0.2552314237685602,1653,1
38,M,Caucasian,25 - 45,Low,Female,0,-1,3,0,0,0,0.959861000679198,19,0
57,F,Caucasian,Greater than 45,High,Male,3,-1,9,0,0,0,2.2035895518845297,36,1
52,F,Caucasian,Greater than 45,Low,Female,1,-29,1,0,0,0,17.08377975864006,22,0
34,M,African-American,25 - 45,Medium,Male,0,-1,5,0,0,0,0.8843265582362505,23,0
36,F,African-American,25 - 45,Medium,Male,0,0,5,0,0,0,-0.8526648155836407,30,1
28,F,Caucasian,25 - 45,High,Male,8,-1,10,0,0,1,-0.1124052316936785,37,1
55,F,Caucasian,Greater than 45,Low,Male,3,-1,3,0,0,0,0.8923363827737634,52,1
35,M,Caucasian,Greater than 45,Low,Female,0,0,1,0,0,0,1.000228487855264,15,0
31,F,Caucasian,25 - 45,High,Male,12,-1,8,0,0,0,-2.426559736472093,35,1
53,F,Caucasian,Greater than 45,Low,Female,0,0,1,0,0,0,-0.3398423172943641,34,0
26,F,Caucasian,Less than 25,High,Male,0,0,10,0,0,0,-2.700515748304088,18,0
35,F,African-American,Greater than 45,Low,Male,0,0,3,0,0,0,0.5999966085744838,25,1
27,F,Caucasian,Less than 25,High,Male,5,-1,10,0,0,0,-1.448456897895462,48,1
31,F,Caucasian,25 - 45,High,Male,6,-1,10,1,0,1,-1.847020103438564,33,1
48,F,African-American,Greater than 45,Medium,Male,3,-1,5,0,1,0,0.4224451349516944,37,1
22,F,African-American,Less than 25,Medium,Male,4,0,5,0,0,0,0.0942670287589801,36,1
35,F,Caucasian,25 - 45,Medium,Male,3,0,5,0,1,0,1.2863196612477985,1845,1
35,F,African-American,25 - 45,Low,Male,1,0,3,0,0,0,1.298486388252565,17,1
22,M,Caucasian,Less than 25,Low,Male,0,-3,3,0,0,0,0.4417382135515308,15,0
29,F,Caucasian,25 - 45,High,Male,0,0,8,0,0,0,-1.654151261353934,721,1
35,F,Caucasian,Less than 25,Low,Female,1,-3,2,0,0,0,26.45355590862453,22,1
22,M,African-American,25 - 45,Low,Male,1,-2,4,0,0,0,0.1370653720925978,29,0
38,F,Caucasian,Less than 25,High,Male,12,-1,10,0,0,0,-1.822829575650316,1348,1
34,F,Caucasian,25 - 45,Low,Female,7,0,3,0,0,2,1.1193553469567412,15,0
55,M,Caucasian,Greater than 45,Low,Male,5,0,1,0,0,0,-0.6481878202056381,23,0
56,F,Caucasian,Greater than 45,High,Male,24,-1,9,0,0,0,0.8239914164327561,778,1
21,F,Caucasian,Less than 25,High,Male,2,-1,9,0,0,0,-0.9158101689636344,2023,1
35,M,African-American,25 - 45,Medium,Female,0,-1,3,0,0,0,0.2929729615542097,26,1
40,F,Caucasian,Greater than 45,Low,Male,0,-1,1,0,0,0,1.4283017058312395,77,1
53,F,Caucasian,Greater than 45,High,Male,0,-1,9,0,0,0,-0.3735438905800159,30,1
28,M,African-American,25 - 45,High,Male,0,-1,9,0,0,0,-1.5794825701932196,24,1
35,F,Caucasian,25 - 45,Low,Female,1,0,2,0,0,0,0.4122776201091752,10,0
28,F,African-American,25 - 45,High,Male,0,-1,10,0,0,0,-1.1539142687903376,14,0
52,F,Caucasian,25 - 45,Low,Female,1,0,1,0,0,0,1.508055720028616,41,0
27,F,Caucasian,25 - 45,Low,Male,3,0,3,0,0,0,0.3113274877556163,15,1
55,F,African-American,Greater than 45,Medium,Male,3,-1,5,0,0,0,0.949892387062978,31,1
34,F,Caucasian,Greater than 45,High,Male,8,-1,9,0,2,1,0.2938271749316317,70,1
22,F,Caucasian,25 - 45,High,Male,1,-1,5,0,0,0,-0.2304290807092726,24,1
31,M,African-American,25 - 45,High,Male,13,-1,9,0,2,0,1.621539828940056,30,1
33,F,Caucasian,25 - 45,Low,Male,2,-25,3,0,0,0,3.948480587609321,23,1
30,M,Caucasian,25 - 45,High,Male,0,-1,9,0,0,0,0.0479342065498136,21,0
30,F,Caucasian,25 - 45,High,Male,0,-1,10,0,0,3,0.0873655237856703,39,1
22,F,Caucasian,25 - 45,High,Male,0,-1,9,0,0,0,-0.0401963265403368,38,0
33,F,Caucasian,25 - 45,Low,Male,1,-25,1,0,0,0,10.518328496929929,41,0
52,M,African-American,Greater than 45,High,Female,0,-1,9,0,0,0,-2.4895984918642764,20,0
37,F,Caucasian,25 - 45,Low,Male,1,0,3,0,0,0,2.26442555447622,19,1
29,F,African-American,25 - 45,High,Female,8,-1,8,0,0,0,-0.8062409154002139,24,1
51,F,African-American,Greater than 45,Low,Male,3,-1,6,0,0,0,0.3602953087567191,68,1
50,F,Caucasian,Greater than 45,Low,Male,1,0,1,0,0,0,1163.4947455412146,43,1
45,F,Caucasian,Greater than 45,Low,Female,2,-32,1,0,0,0,8.346625247413568,29,0
27,M,African-American,25 - 45,Low,Female,3,0,3,0,0,0,1.05784555114516,13,1
56,F,Caucasian,Greater than 45,High,Male,12,-1,9,0,2,0,1.1442381745599868,6,0
36,F,Caucasian,25 - 45,Low,Male,1,0,4,0,0,0,-1.0258923998170582,137,0
23,F,African-American,25 - 45,Medium,Female,1,0,5,0,0,0,-0.630398208883443,34,1
26,M,African-American,25 - 45,Low,Female,1,0,3,0,0,0,-0.193037556131622,10,1
32,F,Caucasian,25 - 45,High,Male,3,-1,8,0,0,0,-0.9706882561778254,648,1
24,F,Caucasian,Less than 25,High,Male,0,-1,10,0,0,0,-0.6309597883211457,770,1
25,F,African-American,25 - 45,High,Male,14,0,9,0,1,0,-1.4001836655710036,29,1
23,F,Caucasian,25 - 45,Low,Male,1,-1,4,0,0,0,0.2230410057573717,19,1
37,F,Caucasian,25 - 45,Low,Male,2,0,1,0,0,0,13.400118549682366,184,0
30,M,African-American,25 - 45,Low,Female,1,0,4,0,0,0,19.45848038226984,28,1
55,M,African-American,Greater than 45,Medium,Male,5,0,5,1,1,0,2.0497135866529392,33,0
49,F,African-American,25 - 45,Medium,Male,1,0,5,0,0,0,-0.0530018352651264,46,1
30,F,African-American,25 - 45,High,Male,0,-1,9,0,1,0,1.4257680466014708,15,1
53,F,African-American,Greater than 45,Low,Male,1,0,1,0,0,0,24.26174209244024,23,0
51,F,Caucasian,Greater than 45,Low,Male,3,-22,4,0,1,0,1260.9169076274204,879,1
54,F,African-American,Greater than 45,Low,Male,3,-1,3,0,0,0,0.6815832777053474,17,1
54,F,Caucasian,Greater than 45,Low,Female,4,-1,1,0,0,0,1.9346731198913607,42,0
34,F,Caucasian,Less than 25,Medium,Male,0,0,5,0,0,0,-1.8768400396508145,160,0
32,F,Caucasian,25 - 45,High,Male,11,-1,9,0,2,4,1.0059111782556132,52,1
58,F,African-American,Greater than 45,Low,Male,4,0,1,0,0,0,1.435628173280862,26,0
48,F,Caucasian,Greater than 45,Low,Male,4,0,1,0,0,0,1.544590904034005,26,0
52,F,African-American,Greater than 45,Low,Female,0,0,1,0,0,0,0.0403213676220803,43,1
34,F,Caucasian,25 - 45,Low,Male,2,-25,3,0,0,0,18.31336273635885,21,0
25,F,Caucasian,Less than 25,Medium,Male,1,0,4,0,0,0,-0.1359942908865887,36,0
36,M,Caucasian,25 - 45,Low,Female,1,0,3,0,0,0,1181.3264493558231,13,0
33,F,Caucasian,25 - 45,High,Male,13,-1,10,0,0,0,-0.7419451750508654,34,0
27,M,African-American,25 - 45,Medium,Male,22,0,5,0,1,0,-0.4795125009995911,1550,1
22,F,Caucasian,25 - 45,High,Male,0,-1,10,0,0,0,-0.8654458190238759,625,0
35,F,African-American,25 - 45,Low,Male,1,-1,3,0,0,0,1.6204279697236394,31,1
22,M,Caucasian,25 - 45,Medium,Female,0,0,4,0,0,0,1.2481126690831348,21,0
28,F,Caucasian,25 - 45,High,Male,9,0,9,0,0,0,-3.737939890606016,1284,1
49,M,Caucasian,Greater than 45,Medium,Male,5,0,4,0,0,0,0.215717465327849,38,0
32,F,Caucasian,Less than 25,High,Male,1,0,9,0,0,0,883.1020645144188,868,1
23,F,Caucasian,25 - 45,High,Male,15,-1,9,0,0,0,-2.3643217593229577,1316,1
54,F,African-American,Greater than 45,High,Male,8,-1,9,0,0,0,0.2790765592453443,33,1
30,F,African-American,25 - 45,Medium,Male,0,-1,7,0,0,0,0.2287808241023379,22,0
53,F,Caucasian,25 - 45,Low,Female,0,0,3,0,0,0,-0.7024397973994667,78,0
26,F,African-American,25 - 45,High,Male,12,-1,9,0,0,0,-0.5021269305695888,33,0
51,F,Caucasian,25 - 45,Low,Male,5,0,2,0,0,0,1.440744093888099,17,0
27,F,Caucasian,25 - 45,Low,Male,3,0,1,0,0,0,18.605662978397653,202,0
37,M,Caucasian,25 - 45,Low,Female,1,-3,2,0,0,0,1.1701837316876291,16,0
37,M,Caucasian,25 - 45,Low,Male,1,-1,3,0,0,0,0.6760333753156771,26,0
53,F,Caucasian,Greater than 45,Low,Female,5,0,1,0,0,0,1101.2495073179025,28,0
51,F,African-American,25 - 45,Medium,Male,8,0,5,0,0,0,-0.4489247325379724,9828,1
30,F,Caucasian,25 - 45,High,Male,14,-1,9,0,0,0,3.037463338915781,41,1
27,F,Caucasian,Greater than 45,Low,Male,5,-1,3,0,0,0,1.4307100988112835,197,1
56,M,Caucasian,25 - 45,Low,Female,2,0,1,0,0,0,26.0934903891932,7,0
33,F,Caucasian,25 - 45,Medium,Male,2,0,3,0,0,0,969.3516638820304,880,1
26,F,Caucasian,25 - 45,Medium,Male,7,-1,10,0,0,0,0.807180927368975,27,1
37,M,African-American,25 - 45,Low,Female,0,0,3,0,0,0,1.5371899166947554,71,1
25,F,Caucasian,Less than 25,Medium,Male,1,-1,5,0,2,0,-0.845998697482522,270,1
22,M,African-American,Less than 25,High,Male,0,-1,5,0,0,0,-0.8336273407157526,42,1
28,F,Caucasian,25 - 45,High,Male,12,-1,9,0,0,0,-1.5806985768689918,19,1
22,F,Caucasian,Less than 25,High,Male,1,0,9,0,0,0,796.8073902609569,63,1
23,F,Caucasian,Less than 25,Low,Female,5,0,3,0,0,0,-0.4101373597240147,0,0
38,F,Caucasian,25 - 45,High,Male,0,-1,10,0,0,0,-4.596820163330938,652,0
37,M,Caucasian,Greater than 45,Low,Female,1,0,1,0,0,0,1.4353355053060253,20,0
35,M,Caucasian,25 - 45,Low,Female,0,0,2,0,0,0,1.4196446354654362,17,0
51,F,African-American,Greater than 45,Medium,Female,4,0,5,0,0,0,-0.3211929789057222,28,1
23,F,African-American,25 - 45,Low,Female,1,-1,3,0,0,0,-0.5711135269445096,27,1
51,F,Caucasian,25 - 45,High,Male,11,-1,7,0,0,0,-0.7580843554583281,23,0
21,F,Caucasian,25 - 45,High,Male,1,-1,9,0,0,2,0.4460627836432512,42,1
57,F,Caucasian,Greater than 45,Low,Male,3,0,1,0,0,0,1.155906850800941,36,0
40,F,Caucasian,25 - 45,Low,Male,1,0,3,0,0,0,0.993127979550303,22,1
54,M,Caucasian,Greater than 45,Medium,Male,3,-1,9,0,1,0,0.4189505452337813,36,1
31,M,African-American,25 - 45,Medium,Female,0,0,5,0,0,0,-1.898084487673757,4,0
35,F,Caucasian,25 - 45,Low,Male,2,-23,3,0,0,0,9.992684698198303,39,1
23,F,African-American,25 - 45,Low,Female,0,-2,3,0,0,0,0.670770797387406,14,1
31,F,African-American,25 - 45,High,Male,0,-1,7,0,0,0,-1.4570519903124135,321,0
23,M,Caucasian,25 - 45,Low,Male,0,-1,4,0,0,0,-0.726773544961888,15,0
29,F,Caucasian,25 - 45,Low,Male,1,-3,1,0,0,0,0.5930419407477381,176,1
28,M,Caucasian,25 - 45,High,Male,3,-1,9,0,2,3,1.8125633890626296,20,0
51,F,Caucasian,Greater than 45,Low,Male,3,0,3,1,0,0,1.2787257522269444,36,0
34,F,Caucasian,25 - 45,Low,Male,2,-3,1,0,0,0,1.3061059852783043,25,0
37,M,African-American,25 - 45,Low,Female,0,-1,3,0,0,0,1.1680986553056738,13,0
38,F,African-American,25 - 45,Medium,Male,0,-1,7,0,0,0,0.8093112874746797,35,0
31,M,African-American,Less than 25,Low,Female,5,0,2,0,0,0,1.3207616770220612,7,1
37,F,Caucasian,25 - 45,Low,Male,1,0,1,0,0,0,1327.368745398233,24,0
35,F,Caucasian,Less than 25,Low,Female,2,0,3,0,0,0,-0.1236852864549631,42,1
53,F,African-American,25 - 45,Medium,Female,0,0,3,0,0,0,0.077047982145491,101,1
56,F,Caucasian,Greater than 45,High,Male,30,-1,9,0,0,0,1.882652348856202,1505,1
27,M,Caucasian,25 - 45,Low,Female,1,-1,2,0,0,0,0.979583942812258,23,0
53,M,Caucasian,Greater than 45,Low,Male,7,-3,2,1,1,0,2.392476557510025,46,1
21,F,Caucasian,Less than 25,High,Male,0,-1,9,1,0,3,-0.6314682729756473,49,0
49,F,African-American,Greater than 45,Medium,Male,6,0,5,0,0,0,-1.748195736449856,27,1
22,F,African-American,Less than 25,Medium,Female,0,0,3,0,0,0,0.8067275796047204,14,0
50,F,African-American,25 - 45,Medium,Male,3,-1,5,0,0,0,1.6748750021754968,38,0
50,M,African-American,Greater than 45,Low,Female,3,0,3,0,0,0,1.5887843298137874,25,1
31,M,Caucasian,25 - 45,Medium,Male,4,0,5,0,0,0,-3.867087096702216,61,1
29,M,Caucasian,25 - 45,High,Male,7,-1,10,1,1,1,1.9956268839893825,36,1
49,M,Caucasian,Greater than 45,Medium,Male,0,-1,5,0,0,0,-0.0566190875462808,29,0
27,M,Caucasian,25 - 45,High,Male,0,0,9,0,0,0,-1.5356167494363222,28,0
31,F,Caucasian,25 - 45,High,Male,22,-1,10,0,0,0,-0.2943660909208401,44,1
37,M,African-American,Greater than 45,Low,Male,0,0,3,0,0,0,2.0576469683166896,24,0
33,M,Caucasian,25 - 45,Low,Female,2,0,1,0,0,0,1077.2634312688065,17,0
58,F,Caucasian,Greater than 45,Low,Male,3,-1,1,0,0,0,-1.323300513529399,243,0
49,F,African-American,25 - 45,Medium,Male,0,-1,5,0,0,0,0.1085297850719322,29,1
49,F,Caucasian,Greater than 45,Medium,Male,7,0,5,0,0,0,3.175991304079837,897,1
51,F,Caucasian,Greater than 45,Medium,Male,5,-1,5,0,0,0,1.4049263531407137,36,0
26,F,Caucasian,25 - 45,High,Male,4,-1,10,0,0,2,-0.8316685516370452,1989,1
50,M,Caucasian,25 - 45,Low,Male,7,-1,4,0,0,0,1.3673368973376108,33,1
36,M,Caucasian,25 - 45,Low,Male,0,-1,1,0,0,0,2.6203925172130424,18,0
30,F,Caucasian,25 - 45,High,Male,12,-1,10,0,0,0,1.353906733593729,758,0
29,F,African-American,25 - 45,Low,Male,3,-1,9,0,0,3,0.7324891944337559,29,1
21,F,Caucasian,Less than 25,High,Male,0,-1,9,0,0,0,-0.2063812281333181,41,0
49,F,African-American,Greater than 45,Medium,Female,3,-1,7,0,0,0,1.6512247138063183,34,1
33,F,Caucasian,25 - 45,High,Male,9,-1,10,1,0,0,-0.3947210852109037,25,1
37,F,Caucasian,Greater than 45,Low,Male,2,-3,1,0,0,0,1.5031365904703968,23,0
23,M,Caucasian,Less than 25,Low,Male,1,0,4,0,0,3,0.9363718685910816,27,1
35,F,African-American,25 - 45,Medium,Male,0,-1,7,0,0,0,0.7780356352545514,-4,0
50,M,African-American,Greater than 45,Medium,Male,5,0,4,0,0,0,0.2107081086733058,728,0
57,M,Caucasian,Greater than 45,Low,Female,21,-1,3,0,0,0,1.6669892696761577,24,0
49,F,Caucasian,Greater than 45,Low,Female,2,-28,1,0,0,0,7.930570626805071,17,0
34,M,African-American,25 - 45,Low,Female,0,-1,5,0,0,0,0.1476031209425916,3,0
56,F,Caucasian,Greater than 45,Low,Female,0,-1,3,0,0,0,1.2710305504422097,25,0
30,M,Caucasian,25 - 45,High,Male,16,-1,9,0,0,2,0.1268506165070768,21,1
27,F,African-American,Less than 25,Medium,Female,0,0,5,0,0,0,-0.4912156803408465,2,1
58,M,African-American,Greater than 45,Low,Female,0,-1,3,0,0,0,0.3480484524495325,24,1
24,M,Caucasian,Less than 25,High,Male,0,-1,9,0,0,0,-3.6261440596598975,1,0
51,F,Caucasian,25 - 45,High,Male,7,-1,9,1,1,0,0.2199127019733107,31,1
50,F,African-American,25 - 45,Medium,Male,1,-1,7,0,0,2,0.3834077401650479,27,0
23,M,Caucasian,25 - 45,Medium,Male,1,0,4,0,0,0,0.5973594315350317,31,0
27,F,African-American,25 - 45,High,Male,8,-1,5,0,0,0,-0.4669129728055272,605,1
49,F,African-American,25 - 45,Medium,Male,18,0,5,0,0,0,-1.2854885871811723,812,1
26,F,Caucasian,25 - 45,High,Male,21,0,9,0,0,0,-2.595842786735087,1477,1
22,F,African-American,Less than 25,Medium,Male,1,-1,9,0,0,0,0.2241713800776739,32,0
22,F,Caucasian,Less than 25,High,Male,0,-1,8,0,0,0,-0.3957228067872957,39,1
39,F,Caucasian,25 - 45,Low,Male,0,-1,4,0,0,0,0.7029248279183363,16,0
47,F,Caucasian,Greater than 45,Low,Male,3,0,3,0,1,0,1.0247037534359866,8,1
21,F,African-American,Less than 25,Medium,Female,0,0,5,0,0,0,-1.112180680070604,1365,1
22,F,African-American,25 - 45,Medium,Female,0,0,5,0,0,0,-2.0245843061952744,142,1
51,F,Caucasian,Greater than 45,Low,Male,4,0,2,2,0,0,0.7665761133190241,21,1
26,F,Caucasian,Less than 25,High,Male,17,-1,9,1,1,2,1.19879253675468,44,1
31,F,Caucasian,25 - 45,High,Male,0,-1,8,0,0,0,-0.933791466067232,538,0
57,F,Caucasian,Greater than 45,Low,Female,5,0,1,0,0,0,-1.0455287566113596,27,0
50,F,Caucasian,Greater than 45,Low,Male,4,-1,3,0,0,0,0.415654924812402,39,1
33,F,Caucasian,25 - 45,Low,Male,3,-18,4,0,0,0,4.258318130318589,26,0
52,M,Caucasian,Greater than 45,Low,Female,0,0,3,0,0,0,2.7206699114353508,10,0
34,M,African-American,Less than 25,Low,Male,0,-1,4,0,0,0,1.5457694380454796,24,0
28,F,Caucasian,25 - 45,High,Male,6,-1,10,0,0,0,-1.1238323983142957,833,1
35,F,Caucasian,25 - 45,Low,Female,1,0,1,0,0,0,1.504354486095187,38,0
51,F,Caucasian,Greater than 45,Low,Female,3,0,3,0,1,0,0.801558223863108,31,1
28,F,Caucasian,25 - 45,High,Male,15,-1,9,0,0,0,-0.4065304541185612,24,1
38,F,Caucasian,25 - 45,Low,Male,0,0,1,0,0,0,1.5201797095618566,21,0
36,F,Caucasian,Greater than 45,Low,Male,0,-1,3,0,0,0,2.5261088433117767,25,0
29,F,Caucasian,25 - 45,High,Male,11,-1,8,0,2,1,1.8268923096438785,53,1
